model,corpus,language,topic_id,year,documents_in_year,dominant_topic_documents,effective_topic_mass,mean_prevalence,median_prevalence,expected_prevalence,topic_presence_above_threshold,lower_95,upper_95,uncertainty_method,year_complete,metadata_coverage,fulltext_coverage
STM-METADATA-ES,metadata,es,9,2024,251,17,15.010311792080984,0.059802039012274835,0.005009788985777233,0.0565134156978012,30,0.04306834009801727,0.07051484552459253,estimateEffect_global_simulation,TRUE,1,0.319261
STM-METADATA-ES,metadata,es,9,2025,292,17,16.30984858363577,0.05585564583436907,0.006552747854787046,0.06261068979533255,39,0.047972860745619135,0.07712364327797888,estimateEffect_global_simulation,TRUE,1,0.285347
STM-METADATA-ES,metadata,es,9,2026,137,5,7.643477364314092,0.055791805578934976,0.006353334026692723,0.059004343037813954,17,0.03133037029243393,0.08762023793142415,estimateEffect_global_simulation,FALSE,1,0.190476
STM-METADATA-ES,metadata,es,10,2020,90,1,2.7043308041343006,0.030048120045936672,0.006624561711228768,0.04164176565661847,9,0.011231630765592868,0.06979171570280276,estimateEffect_global_simulation,TRUE,1,0.246006
STM-METADATA-ES,metadata,es,10,2021,110,4,4.73727727197981,0.04306615701799827,0.00624252619196659,0.03556564946911986,16,0.017398334626335783,0.05315300847214974,estimateEffect_global_simulation,TRUE,1,0.264798
STM-METADATA-ES,metadata,es,10,2022,131,3,4.2708921476386825,0.03260223013464643,0.00590824449043661,0.03475068510637552,9,0.01605663992407587,0.05243189709267694,estimateEffect_global_simulation,TRUE,1,0.373288
STM-METADATA-ES,metadata,es,10,2023,184,5,6.563535192574463,0.03567138691616556,0.0064525940348113524,0.04447730258266715,13,0.02678985296223188,0.061558997912543476,estimateEffect_global_simulation,TRUE,1,0.41349
STM-METADATA-ES,metadata,es,10,2024,251,15,15.712872152270613,0.06260108427199447,0.007022501758248502,0.06536741343988785,38,0.05037806490935519,0.08176004065622722,estimateEffect_global_simulation,TRUE,1,0.319261
STM-METADATA-ES,metadata,es,10,2025,292,23,24.542582784262837,0.08404994104199602,0.010038046261200678,0.07959487285998813,64,0.06206493178694752,0.0966389519503808,estimateEffect_global_simulation,TRUE,1,0.285347
STM-METADATA-ES,metadata,es,10,2026,137,8,10.007346533062293,0.07304632505884885,0.008774585395980724,0.07333195901533657,23,0.04659800289958691,0.1006224204128565,estimateEffect_global_simulation,FALSE,1,0.190476
STM-METADATA-ES,metadata,es,11,2020,90,0,0.656347113776231,0.007292745708624789,0.003587246774009397,0.024155357939067625,1,-0.003069587859520667,0.052148867566537346,estimateEffect_global_simulation,TRUE,1,0.246006
STM-METADATA-ES,metadata,es,11,2021,110,6,3.618454175347994,0.03289503795770904,0.003567624200608878,0.015621882600034848,9,-3.384124019474039e-4,0.03197400509023533,estimateEffect_global_simulation,TRUE,1,0.264798
STM-METADATA-ES,metadata,es,11,2022,131,2,2.2291195697302912,0.017016179921605278,0.00257819506698997,0.015040552473761105,9,-0.001806043909055985,0.03176607618587909,estimateEffect_global_simulation,TRUE,1,0.373288
STM-METADATA-ES,metadata,es,11,2023,184,4,5.222537699935337,0.028383357064865965,0.00386178019681868,0.03039267350863287,13,0.014864232001734727,0.04653241863889547,estimateEffect_global_simulation,TRUE,1,0.41349
STM-METADATA-ES,metadata,es,11,2024,251,14,13.430868725499097,0.053509437153382855,0.006802865029460443,0.06420419204265151,28,0.0496154786651536,0.07934113173191973,estimateEffect_global_simulation,TRUE,1,0.319261
STM-METADATA-ES,metadata,es,11,2025,292,37,33.41317661442419,0.11442868703569926,0.0171192676999958,0.09746993600873557,82,0.08111091153733294,0.11488582753675301,estimateEffect_global_simulation,TRUE,1,0.285347
